"Crs Code","Name","Changed By","Changed Date","NLC","16 Char Name","Address Line 1","Address Line 2","Address Line 3","Address Line 4","Address Line 5","Postcode","Longitude","Latitude","Station Operator","Staffing Level","CCTV Available","Info. avail. from staff","Opening Note","CIS","Help Points","Help Points Available","Ticket Office Opening Note","Ticket Office Available","Ticket Office Location","Pre-purchase Collection","Ticket Machine Available","Oyster Issued","Oyster Topup","Oyster Pickup","Use Oyster","Oyster Comments","Smartcard Issued","Smartcard Topup","Smartcard Pickup","Smartcard Validator","Smartcard Comments","Travelcard Zone","Penalty Fares","Penalty Fares TOCs","Penalty Fares URL","Always show Oyster","Note","Primary Tel Country","Primary Tel Nr.","Primary Tel Ext.","Url","Available","Operator Name","Primary Tel Country","Primary Tel Nr.","Primary Tel Ext.","Url","Opening Note","Available","Operator Name","1st Class Lounge Note","1st Class Lounge Opening Note","1st Class Lounge Available","Seated Area Available","Seated Area Location","Waiting Room Opening Note","Waiting Room Available","Waiting Room Location","Trolleys Available","Refreshments Note","Refreshments Available","WC Available","WC Location","Baby Change Available","Baby Change Location","Showers Available","Telephones Exist","Telephones Usage Type","Wifi Note","Wifi Available","Web Kiosk Opening Note","Web Kiosk Available","Postbox Available","Postbox Location","Tourist Info Available","Tourist Info Location","ATM Available","ATM Location","Bureau de Change Available","Shops Note","Shops Available","Helpline Note","Helpline Contact","Helpline Opening Note","Staff Help Note","Staff Help Opening Note","Staff Help Available","Induction Loop","Accessible Ticket Machines Note","Accessible Ticket Machines Available","Height Adjusted Counter Note","Height Adjusted Counter Available","Train Access Ramp Available","Accessible Taxis","Accessible Phones","Nearest Stations More Facilities Note","National Key Toilets Available","National Key Toilets Location","Step Free Access Note","Step Free Access Available","Ticket Gates Note","Ticket Gates Available","Impaired Mobility Set Down Note","Impaired Mobility Set Down Available","Wheelchairs Opening Note","Wheelchairs Available","Spaces","Sheltered","Security","Location","Note","Type","Rail Replacement Note","Rail Replacement Map","Taxi Rank","Onward Travel","Metro Services","Airport","Port","Car Hire","Cycle Hire","Station Alert","TOCs","Station Category","Page Guid"
"BAA","Barnham","CRaan","20/03/2014",525200,"BARNHAM","Barnham Road","Barnham","Bognor Regis","West Sussex",,"PO22 0ES",-0.639679689,50.83089289,"SN","fullTime","Y","Yes - from ticket office",,"DepartureScreens, Announcements","<p>Information office on Platform 1/2</p>","N",,"Y","<p>Located in the booking hall</p>","TicketMachine","Y","N","N","NotAvailable","N",,"N","Y","TicketOffice, TicketMachine","N","<p>Southern's smartcard is called 'the key'.  You can apply on line at <a href=""http://www.southernrailway.com/thekey"">www.southernrailway.com/thekey</a> or pick up an application form from a Southern ticket office.</p>",,,,,"N","<p>Call Customer Services 08451 272920</p> <p><strong>Cycle restrictions on Southern trains from this station</strong></p> <p>0523 to London Victoria - cycles cannot be carried beyond Hove<br/>0549 to London Victoria - cycles cannot be carried beyond Horsham<br/>0613 to London Victoria - cycles cannot be carried beyond Horsham<br/>0637 to London Victoria - cycles cannot be carried beyond Horsham<br/>0648 to London Victoria - cycles cannot be carried beyond Horsham<br/>0711 to London Bridge - cycles cannot be carried beyond Horsham<br/>0716 to Brighton - cycles cannot be carried beyond Worthing<br/>0724 to London Victoria - cycles cannot be carried beyond Horsham<br/>0736 to London Victoria - cycles cannot be carried beyond Horsham<br/>0755 to Brighton - cycles cannot be carried on this train<br/>0802 to London Victoria - cycles cannot be carried beyond Horsham<br/>0816 to London Victoria - cycles cannot be carried beyond Horsham<br/>0836 to Brighton - cycles cannot be carried beyond Worthing</p> <p>Please visit <a href=""""http://www.southernrailway.com/your-journey/cycle-policy/"""" target=""""_blank"""">www.southernrailway.com/cyclepolicy</a> for more information.</p> <p> </p> <p><br/></p>",,,,,"N",,,,,,,"N",,,,"N","Y",,,"Y",,"N","Food outlet (Seating available)","Y","Y",,"Y",,"N","Y","CardsAndCoins","&lt;p&gt;&lt;a href=&quot;&quot;http://btopenzone.hotspot-directory.com/results.php?txtQuick=PO22 0ES&amp;z=9&amp;radRoaming=1&quot;&quot; target=&quot;&quot;_blank&quot;&quot;&gt;Find WiFi Hotspots around Barnham station&lt;/a&gt;&lt;/p&gt;","N",,"N","N",,"N",,"N",,"N",,"N",,,,,,"Y","Y",,"Y",,"Y","Y","<p>For information contact local taxi companies, details of which can be found at www.traintaxi.co.uk.</p>",,"<p>The nearest station(s) with more facilities than Barnham are:</p> <ul> <li>Arundel</li> <li>Bognor Regis</li> </ul>","N",,"<p>Step-free access via steep ramps to platforms.</p>","Y",,,"<p>In Car Park</p>","Y",,"Y",62,"Yes","Y","Car Park",,"Stands, Wheel Racks","<p>Station car park.</p>",,"<p>Information on taxis from this station is available at www.traintaxi.co.uk</p>","<p>Information to plan your onward journey is available in a printable format <a href=""""http://www.nationalrail.co.uk/posters/BAA.pdf"""">here</a></p>",,,,,,,"SN",,"249967AC255A495B9AF10839A1788793"
"BAK","Battersea Park","CPancutt","13/11/2013",542000,"BATTERSEA PARK","Battersea Park Road","Battersea","London","London",,"SW8 4LJ",-0.148162967,51.47733308,"SN","fullTime","Y","Yes - from ticket office",,"DepartureScreens, Announcements","<p>The help points are white in colour and are available on each platform</p>","Y",,"Y","<p>Located in the booking hall</p>","TicketMachine","Y","N","Y","TicketMachine","Y",,"N","N","NotAvailable","N",,"Zone 2",,,,"Y","<p>Please contact Customer Services on 08451 272920</p>",,,,,"N",,,,,,,"N",,,,"N","Y",,,"Y","<p>Waiting room located on Platforms 2/3</p>","N",,"Y","Y","<p>Toilets located in ticket hall</p>","Y",,"N","Y","CardsAndCoins","&lt;p&gt;&lt;a href=&quot;&quot;http://btopenzone.hotspot-directory.com/results.php?txtQuick=SW8 4LJ&amp;z=9&amp;radRoaming=1&quot;&quot; target=&quot;&quot;_blank&quot;&quot;&gt;Find WiFi Hotspots around Battersea Park station&lt;/a&gt;&lt;/p&gt;","N",,"N","N",,"N",,"N",,"N",,"N",,,,,,"Y","Y",,"Y","<p>Please ask a member of staff for assistance or contact Southern Assisted Travel in advance of travel on 0800 138 1016</p>","N","Y","<p>London Black Cab area.</p>",,"<p>London Victoria</p>","N",,"<p>No step-free access to platforms from street , although step-free interchange is possible between platforms 2 (trains to Victoria from the South London Line) and 3 (to Clapham Junction). Step-free access to Ticket Office. Nearest step-free station is London Victoria.</p>","N",,,,"N",,"N",50,"No","Y",,,"Stands","<p>Existing Route 319 bus stops in Queenstown Road.</p>",,"<p>Information on taxis from this station is available at www.traintaxi.co.uk</p>","<p>Information to plan your onward journey is available in a printable format <a href=""""http://www.nationalrail.co.uk/posters/BAK.pdf"""">here</a></p>",,,,,,,"SN",,"F2B3B14278D642758A3A6983447B30C9"
"BLM","Belmont","kmonk","11/12/2013",535000,"BELMONT","Railway Approach","Brighton Road","Belmont","Greater London",,"SM2 6BH",-0.199487206,51.34413926,"SN","unstaffed","Y",,,"DepartureScreens, Announcements","<p>The help point is white in colour and is situated on the platform</p>","Y",,"N","<p>Ticket machine available on the platform</p>","TicketMachine","Y","N","Y","TicketMachine","Y",,"N","N","NotAvailable","N",,"Zone 5",,,,"Y","<p>Call Customer Services 08451 272920</p>",,,,,"N",,,,,,,"N","Please call customer service on 08451 272 920",,,"N","Y",,"Seating under shelter on platform 1","N",,"N",,"N","N",,"N",,"N","N",,"&lt;p&gt;&lt;a href=&quot;&quot;http://btopenzone.hotspot-directory.com/results.php?txtQuick=SM2 6BH&amp;z=9&amp;radRoaming=1&quot;&quot; target=&quot;&quot;_blank&quot;&quot;&gt;Find WiFi Hotspots around Belmont station&lt;/a&gt;&lt;/p&gt;","N",,"N","N",,"N",,"N",,"N",,"N","<p>Please call the assisted travel team on 0800 138 1018</p>","Please call the assisted travel team on 0800 138 1018",,"<p>This station is not staffed </p>",,"N","Y",,"Y","<p>No Ticket Office</p>","N","Y",,,"<p>Sutton </p>","N",,"<p>Step-free level access to platform.</p>","Y",,,,"N",,"N",10,"Yes","Y","Platform",,"Stands","<p>Existing bus stops on Brighton Road.</p>",,"<p>Information on taxis from this station is available at www.traintaxi.co.uk</p>","<p>Information to plan your onward journey is available in a printable format <a href=""""http://www.nationalrail.co.uk/posters/BLM.pdf"""">here</a></p>",,,,,,,"SN",,"04D2798A74CE4BC0BDAFE6191300983E"
"BRK","Berwick (Sussex)","CRaan","21/03/2014",532300,"BERWICK (SUSSEX)","Berwick Station Approach","Berwick","Polegate","East Sussex",,"BN26 6TB",0.166026428,50.84037214,"SN","partTime","Y",,,"DepartureScreens, Announcements","<p>Emergency Telephone on platform 2.</p>","Y",,"Y","<p>Located in the booking hall</p>","TicketMachine","Y","N","N","NotAvailable","N",,"N","Y","TicketMachine","Y","<p>Southerns smart card is called the key, you can apply at <a href=""http://www.southernrailway.com/thekey"">www.southernrailway.com/thekey</a> or pick up an application form from a Southern ticket office </p>",,,,,"N","<p><strong>Cycle restrictions on Southern trains from this station<br/></strong>0555 to London Bridge - cycles cannot be carried beyond Lewes<br/>0639 to London Bridge - cycles cannot be carried beyond Lewes<br/>0729 to London Bridge - cycles cannot be carried beyond Lewes<br/>0744 to Victoria - cycles cannot be carried beyond Lewes<br/>0811 to Victoria - cycles cannot be carried beyond Lewes<br/>0818 to Brighton - cycles cannot be carried at all on this train<br/>0830 to Victoria - cycles cannot be carried at all on this train<br/>1720 to Ore - cycles cannot be carried at all on this train<br/>1731 to Eastbourne - cycles cannot be carried at all on this train<br/>1745 to Eastbourne - cycles cannot be carried at all on this train<br/>1819 to Ore - cycles cannot be carried at all on this train</p> <p>Please visit <a href=""""http://www.southernrailway.com/cyclepolicy"""">www.southernrailway.com/cyclepolicy</a> for more information</p>",,,,,"N",,,,,,,"N","Please call customer services on 08451 272 920",,,"N","Y",,"Seats and shelters on both platforms. Waiting area also available in ticket office.","Y",,"N",,"N","N",,"N",,"N","N",,"&lt;p&gt;&lt;a href=&quot;&quot;http://btopenzone.hotspot-directory.com/results.php?txtQuick=BN26 6TB&amp;z=9&amp;radRoaming=1&quot;&quot; target=&quot;&quot;_blank&quot;&quot;&gt;Find WiFi Hotspots around Berwick station&lt;/a&gt;&lt;/p&gt;","N",,"N","N",,"N",,"N",,"N",,"N","<p>Please call Assisted travel team on 0800 138 1016</p>","Please call Assisted travel team on 0800 138 1016",,,,"Y","Y",,"Y",,"N","Y",,,"<p>The nearest station(s) with more facilities than Berwick are:</p> <ul> <li>Polegate</li> </ul>","N",,"<p>Step-free access to both platforms from entrances on either side of station. Level crossing between platforms.</p>","Y",,,"<p>In Car Park</p>","Y",,"N",14,"Yes","Y","Both car parks",,"Stands","<p>Either outside the station on Station Road or station forecourt</p>",,"<p>Information on taxis from this station is available at www.traintaxi.co.uk</p>","<p>Information to plan your onward journey is available in a printable format <a href=""""http://www.nationalrail.co.uk/posters/BRK.pdf"""">here</a></p>",,,,,,,"SN",,"AEEE402C2A004DA8873B67196D19F873"
"BEX","Bexhill","kmonk","11/12/2013",521100,"BEXHILL","Sea Road","Bexhill","East Sussex",,,"TN40 1EB",0.477034087,50.84103549,"SN","partTime","Y","Yes - from help point, Yes - from ticket office",,"DepartureScreens, Announcements",,"Y",,"Y","<p>Located in the booking hall</p>","TicketMachine","Y","N","N","NotAvailable","N",,"N","Y","TicketMachine","Y","<p>Southerns smart card is called the key, you can apply at <a href=""http://www.southernrailway.com/thekey"">www.southernrailway.com/thekey</a> or pick up a application form from a Southern ticket office.</p>",,,,,"N","<p><strong>Cycle restrictions on Southern trains from this station<br/></strong>0516 to London Bridge - cycles cannot be carried beyond Lewes<br/>0626 to Victoria - cycles cannot be carried beyond Lewes<br/>0659 to Victoria - cycles cannot be carried beyond Lewes<br/>0722 to Brighton - cycles cannot be carried beyond Eastbourne<br/>0731 to Victoria - cycles cannot be carried beyond Lewes<br/>0747 to Victoria - cycles cannot be carried at all on this train<br/>0822 to Brighton - cycles cannot be carried at all on this train<br/>0835 to Brighton - cycles cannot be carried at all on this train<br/>1725 to Ashford - cycles cannot be carried at all on this train<br/>1804 to Ore - cycles cannot be carried at all on this train<br/>1824 to Ashford - cycles cannot be carried at all on this train</p> <p>Please visit <a href=""""http://www.southernrailway.com/cyclepolicy"""">www.southernrailway.com/cyclepolicy</a> for more information</p>",,,,,"N",,,,,,,"N","Please call Customer services on 08451 272 920",,,"N","Y",,"Roofs on both platforms with standard benches","Y","<p>Waiting area in booking hall.</p>","N","Food outlet (Seating available)","Y","Y",,"Y",,"N","Y","CardsAndCoins","&lt;p&gt;&lt;a href=&quot;&quot;http://btopenzone.hotspot-directory.com/results.php?txtQuick=TN40 1EB&amp;z=9&amp;radRoaming=1&quot;&quot; target=&quot;&quot;_blank&quot;&quot;&gt;Find WiFi Hotspots around Bexhill station&lt;/a&gt;&lt;/p&gt;","N",,"N","N",,"N",,"Y",,"N",,"N",,"Please call the Assisted travel team on 0800 138 1016",,,,"Y","Y",,"Y",,"Y","Y","<p>For information contact local taxi companies, details of which can be found at www.traintaxi.co.uk.</p>",,"<p>Hastings</p> <p>Eastbourne</p>","Y",,"<p>Step-free access via ramp to platforms.</p>","Y",,,"<p>Front of station</p>","Y",,"Y",10,"Yes","Y","<p>Station front</p>",,"Stands","<p>Outside station on Station Road.</p>",,"<p>Information on taxis from this station is available at www.traintaxi.co.uk</p>","<p>Information to plan your onward journey is available in a printable format <a href=""""http://www.nationalrail.co.uk/posters/BEX.pdf"""">here</a></p>",,,,,,,"SN",,"518A44A3BB144DBBBF72C8C71B97B4BD"
"BIG","Billingshurst","CRaan","20/03/2014",546400,"BILLINGSHURST","Station Road","Billingshurst","Sussex",,,"RH14 9SE",-0.450295608,51.01519557,"SN","partTime","Y","Yes - from help point, Yes - from ticket office",,"DepartureScreens, Announcements",,"Y",,"Y","<p>Located in the booking hall</p>","TicketMachine","Y","N","N","NotAvailable","N",,"N","Y","TicketOffice, TicketMachine","N","<p>Southern's smartcard is called 'the key'.  You can apply on line at <a href=""http://www.southernrailway.com/thekey"">www.southernrailway.com/thekey</a> or pick up an application form from a Southern ticket office.</p>",,,,,"N","<p>Call Customer Services 08451 272920</p> <p>0613 to London Victoria - cycles cannot be carried beyond Horsham<br/>0639 to London Victoria - cycles cannot be carried beyond Horsham<br/>0714 to London Victoria - cycles cannot be carried beyond Horsham<br/>0735 to London Bridge - cycles cannot be carried beyond Horsham<br/>0749 to London Victoria - cycles cannot be carried beyond Horsham<br/>0829 to London Victoria - cycles cannot be carried beyond Horsham</p> <p>Please visit <a href=""""http://www.southernrailway.com/your-journey/cycle-policy/"""" target=""""_blank"""">www.southernrailway.com/cyclepolicy</a> for more information.</p>",,,,,"N",,,,,,,"N",,,,"N","Y",,,"N",,"N","Hot drinks vending machine","Y","Y",,"Y",,"N","Y","CardsAndCoins","&lt;p&gt;&lt;a href=&quot;&quot;http://btopenzone.hotspot-directory.com/results.php?txtQuick=RH14 9SE&amp;z=9&amp;radRoaming=1&quot;&quot; target=&quot;&quot;_blank&quot;&quot;&gt;Find WiFi Hotspots around Billingshurst station&lt;/a&gt;&lt;/p&gt;","N",,"N","N",,"N",,"N",,"N",,"N",,,,,,"Y","Y",,"Y",,"N","Y","<p>For information contact local taxi companies, details of which can be found at www.traintaxi.co.uk.</p>",,,"Y","<p>Unisex accessible toilets available on Platform 2</p>","<p>Access between platforms via level crossing.  Customer information points platforms 1 & 2</p>","Y",,,"<p>Whilst there is no dedicated area, there is ample space for impaired mobility set down / pick up.</p>","Y",,"N",18,"Yes","Y","platform 1 and 3",,"Stands","<p>Outside station on Lower Station Road.</p>",,"<p>Information on taxis from this station is available at www.traintaxi.co.uk</p>","<p>Information to plan your onward journey is available in a printable format <a href=""""http://www.nationalrail.co.uk/posters/BIG.pdf"""">here</a></p>",,,,,,,"SN",,"3EA87DF3226B405FB29A6A7C8BB025BC"
"BIK","Birkbeck","CPancutt","13/11/2013",540100,"BIRKBECK","Elmers End Road","Birkbeck","London","Greater London",,"BR3 4TA",-0.056235874,51.40390126,"SN","unstaffed","Y",,,"DepartureScreens, Announcements",,"Y",,"N",,"NotAvailable","Y","N","N","NotAvailable","Y",,"N","N","NotAvailable","N",,"Zone 4",,,,"Y","<p>Call Customer Services 08451 272920</p> <p> </p>",,,,,"N",,,,,,,"N",,,,"N","Y",,,"N",,"N",,"N","N",,"N",,"N","N",,"&lt;p&gt;&lt;a href=&quot;&quot;http://btopenzone.hotspot-directory.com/results.php?txtQuick=BR3 4TA&amp;z=9&amp;radRoaming=1&quot;&quot; target=&quot;&quot;_blank&quot;&quot;&gt;Find WiFi Hotspots around Birkbeck station&lt;/a&gt;&lt;/p&gt;","N",,"N","N",,"N",,"N",,"N",,"N",,,,,,"N","Y",,"Y","<p>No booking office</p>","N","Y","<p>London Black Cab area.</p>",,"<p>Nearest station with more facilities is Beckenham Junction</p>","N",,"<p>No step-free access. Nearest step-free station is Beckenham Junction.</p>","N",,,,"N",,"N",0,"No","Y",,,,"<p>Outside station in A214 Elmers End Road</p>",,"<p>Information on taxis from this station is available at www.traintaxi.co.uk</p>","<p>Information to plan your onward journey is available in a printable format <a href=""""http://www.nationalrail.co.uk/posters/BIK.pdf"""">here</a></p>","<p>Tramlink</p>",,,,,,"SN",,"E128613958F54F6A991FC77D725BD7E6"
"BIP","Bishopstone (Sussex)","cplewa","11/03/2014",540200,"BISHOPSTONE SSEX","Station Road","Bishopstone","Seaford","East Sussex",,"BN25 2RB",0.082763046,50.78013589,"SN","unstaffed","Y",-1,,"DepartureScreens, Announcements","<p>Whilst there are no ticket vending machines at Bishopstone, there is a Permit to Travel machine (PERTIS)  </p>","Y",,"N",,"NotAvailable","N","N","N","NotAvailable","N",,"N","N","NotAvailable","Y","<p>Southern's smartcard is called 'the key'.  To apply on line, go to <a href=""http://www.southernrailway.com/thekey"">www.southernrailway.com/thekey</a> or pick up a form from a Southern ticket office. </p>",,,,,"N","<p><strong>Cycle restrictions on Southern trains from this station<br/></strong>0658 to Victoria - cycles cannot be carried beyond Lewes<br/>0801 to Brighton - cycles cannot be carried at all on this train<br/>0823 to Victoria - cycles cannot be carried at all on this train</p> <p>Please visit <a href=""""http://www.southernrailway.com/cyclepolicy"""">www.southernrailway.com/cyclepolicy</a> for more information</p>",,,,,"N",,,,,,,"N",,,,"N","Y",,,"N",,"N",,"N","N",,"N",,"N","N","CardsAndCoins","&lt;p&gt;&lt;a href=&quot;&quot;http://btopenzone.hotspot-directory.com/results.php?txtQuick=BN25 2RB&amp;z=9&amp;radRoaming=1&quot;&quot; target=&quot;&quot;_blank&quot;&quot;&gt;Find WiFi Hotspots around Bishopstone station&lt;/a&gt;&lt;/p&gt;","N",,"N","N",,"N",,"N",,"N","News agent","Y",,,,,,"N","Y","<p>Permit to Travel</p>","N","<p>No booking office</p>","N","N","<p>For information contact local taxi companies, details of which can be found at www.traintaxi.co.uk.</p>",,"<p>The nearest station(s) with more facilities than Bishopstone are:</p> <ul> <li>Lewes</li> <li>Seaford</li> </ul>","N",,"<p>No step-free access. Nearest step-free staffed station is Lewes. Nearest accessible step-free station staffed part time is Seaford or Newhaven Town.</p>","N",,,,"N",,"N",0,"No","Y",,,,"<p>Up from station on Newhaven Road / Buckle by pass.</p>",,"<p>Information on taxis from this station is available at www.traintaxi.co.uk</p>","<p>Information to plan your onward journey is available in a printable format <a href=""""http://www.nationalrail.co.uk/posters/BIP.pdf"""">here</a></p>",,,,,,,"SN",,"3E7124AEA63F438EAAF528120B98A74E"
"BOG","Bognor Regis","CRaan","21/03/2014",525300,"BOGNOR REGIS.","Station Road","Bognor Regis",,,,"PO21 1QF",-0.676179036,50.78655324,"SN","fullTime","Y","Yes - from ticket office",,"DepartureScreens, Announcements","<p>There is a Customer Service office situated on Platform 1/2</p>","N",,"Y","<p>Located in the booking hall</p>","TicketMachine","Y","N","N","NotAvailable","N",,"N","Y","TicketMachine","Y","<p>Southerns smart card is called the key, you can apply at <a href=""http://www.southernrailway.com/thekey"">www.southernrailway.com/thekey</a> or pick up a form from a Southern ticket office </p>",,,,,"N","<p>Call Customer Services 08451 272920</p> <p><strong>Cycle restrictions on Southern trains from this station</strong></p> <p>0606 to Victoria - cycles cannot be carried beyond Horsham<br/>0641 to Victoria - cycles cannot be carried beyond Horsham<br/>0657 to London Bridge - cycles cannot be carried beyond Horsham<br/>0717 to Victoria - cycles cannot be carried beyond Horsham<br/>0755 to Victoria - cycles cannot be carried beyond Horsham</p> <p>Please visit <a href=""""http://www.southernrailway.com/your-journey/cycle-policy/"""" target=""""_blank"""">www.southernrailway.com/cyclepolicy</a> for more information.</p>",,,,,"N",,,,,,,"N","Please call Customer services on 08451 272 920",,,"N","Y",,,"N",,"N",,"Y","Y",,"N",,"N","Y","CardsAndCoins","&lt;p&gt;&lt;a href=&quot;&quot;http://btopenzone.hotspot-directory.com/results.php?txtQuick=PO21 1BA&amp;z=9&amp;radRoaming=1&quot;&quot; target=&quot;&quot;_blank&quot;&quot;&gt;Find WiFi Hotspots around Bognor Regis station&lt;/a&gt;&lt;/p&gt;","N",,"N","N",,"N",,"N",,"N",,"N","<p>Please call the Assisted travel team on 0800 138 1016</p>","Please call the Assisted travel team on 0800 138 1016",,,,"Y","Y",,"Y",,"N","Y",,,,"N","<p>Radar key</p>","<p>Step-free level access to all platforms.</p>","Y",,,"<p>In Car Park</p>","Y",,"Y",174,"Yes","Y","<p><span>Cycle storage in fish dock next to taxi rank </span></p>",,"Stands","<p>Outside station on Richmond Road.</p>",,"<p>Information on taxis from this station is available at www.traintaxi.co.uk</p>","<p>Information to plan your onward journey is available in a printable format <a href=""""http://www.nationalrail.co.uk/posters/BOG.pdf"""">here</a></p>",,,,,,,"SN",,"D0C5B15FA15C44FD8E9FAFB1D7A67C81"
"BOH","Bosham","kmonk","14/11/2013",525400,"BOSHAM","Station Road","Bosham","West Sussex",,,"PO18 8NG",-0.847436637,50.8427348,"SN","partTime","Y",,,"DepartureScreens, Announcements",,"Y",,"Y","<p>Located in the booking hall</p>","TicketMachine","Y","N","N","NotAvailable","N",,"N","Y","TicketOffice, TicketMachine","Y","<p>Southerns smart card is called the key , you can apply at <a href=""http://www.southernrailway.com/thekey"">www.southernrailway.com/thekey</a> or pick up an application form from a Southern ticket office.</p>",,,,,"N","<p>Call Customer Services 08451 272920</p> <p> <p><strong>Cycle restrictions on Southern trains from this station</strong></p> <p>0618 to Victoria - cycles cannot be carried beyond Horsham<br/>0651 to London Bridge - cycles cannot be carried beyond Horsham</p> <p>0720 to Victoria - cycles cannot be carried beyond Horsham<br/>0801 to Victoria - cycles cannot be carried beyond Horsham<br/></p> <p>Please visit <a href=""""http://www.southernrailway.com/your-journey/cycle-policy/"""" target=""""_blank"""">www.southernrailway.com/cyclepolicy</a> for more information</p> </p>",,,,,"N",,,,,,,"N","Please call Customer services on 08451 272 920",,,"N","Y",,,"Y",,"N","Hot drinks vending machine","Y","Y",,"N",,"N","N","CardsAndCoins","&lt;p&gt;&lt;a href=&quot;&quot;http://btopenzone.hotspot-directory.com/results.php?txtQuick=PO18 8NG&amp;z=9&amp;radRoaming=1&quot;&quot; target=&quot;&quot;_blank&quot;&quot;&gt;Find WiFi Hotspots around Bosham station&lt;/a&gt;&lt;/p&gt;","N",,"N","N",,"N",,"N",,"N",,"N","<p>Please call the Assisted travel team on 0800 138 1016</p>","Please call the Assisted travel team on 0800 138 1016",,,,"Y","Y",,"Y",,"N","Y","<p>For information contact local taxi companies, details of which can be found at www.traintaxi.co.uk.</p>",,"<p>The nearest station(s) with more facilities than Bosham are:</p> <ul> <li>Chichester</li> </ul>","N",,"<p>Step-free access via side gates to platforms. Level crossing between platforms.</p>","Y",,,,"N",,"N",22,"Yes","Y","Platform 2 and car park",,"Stands","<p>Down from station on A259 Main Road (east of roundabout).</p>",,"<p>Information on taxis from this station is available at www.traintaxi.co.uk</p>","<p>Information to plan your onward journey is available in a printable format <a href=""""http://www.nationalrail.co.uk/posters/BOH.pdf"""">here</a></p>",,,,,,,"SN",,"0809B6AF3DE74C41B0C35BD4F871E4F4"
