"Crs Code","Name","Changed By","Changed Date","NLC","16 Char Name","Address Line 1","Address Line 2","Address Line 3","Address Line 4","Address Line 5","Postcode","Longitude","Latitude","Station Operator","Staffing Level","CCTV Available","Info. avail. from staff","Opening Note","CIS","Help Points","Help Points Available","Ticket Office Opening Note","Ticket Office Available","Ticket Office Location","Pre-purchase Collection","Ticket Machine Available","Oyster Issued","Oyster Topup","Oyster Pickup","Use Oyster","Oyster Comments","Smartcard Issued","Smartcard Topup","Smartcard Pickup","Smartcard Validator","Smartcard Comments","Travelcard Zone","Penalty Fares","Penalty Fares TOCs","Penalty Fares URL","Always show Oyster","Note","Primary Tel Country","Primary Tel Nr.","Primary Tel Ext.","Url","Available","Operator Name","Primary Tel Country","Primary Tel Nr.","Primary Tel Ext.","Url","Opening Note","Available","Operator Name","1st Class Lounge Note","1st Class Lounge Opening Note","1st Class Lounge Available","Seated Area Available","Seated Area Location","Waiting Room Opening Note","Waiting Room Available","Waiting Room Location","Trolleys Available","Refreshments Note","Refreshments Available","WC Available","WC Location","Baby Change Available","Baby Change Location","Showers Available","Telephones Exist","Telephones Usage Type","Wifi Note","Wifi Available","Web Kiosk Opening Note","Web Kiosk Available","Postbox Available","Postbox Location","Tourist Info Available","Tourist Info Location","ATM Available","ATM Location","Bureau de Change Available","Shops Note","Shops Available","Helpline Note","Helpline Contact","Helpline Opening Note","Staff Help Note","Staff Help Opening Note","Staff Help Available","Induction Loop","Accessible Ticket Machines Note","Accessible Ticket Machines Available","Height Adjusted Counter Note","Height Adjusted Counter Available","Train Access Ramp Available","Accessible Taxis","Accessible Phones","Nearest Stations More Facilities Note","National Key Toilets Available","National Key Toilets Location","Step Free Access Note","Step Free Access Available","Ticket Gates Note","Ticket Gates Available","Impaired Mobility Set Down Note","Impaired Mobility Set Down Available","Wheelchairs Opening Note","Wheelchairs Available","Spaces","Sheltered","Security","Location","Note","Type","Rail Replacement Note","Rail Replacement Map","Taxi Rank","Onward Travel","Metro Services","Airport","Port","Car Hire","Cycle Hire","Station Alert","TOCs","Station Category","Page Guid"
"FAV","Faversham","swhitworth","05/12/2013",516700,"FAVERSHAM","Station Road","FAVERSHAM","Kent",,,"ME13 8EB",0.8910622648,51.3117103365,"SE","fullTime","Y",,"Staff may not always be available during staffing times to provide assistance and booking assistance, if required,in advance is advised although not compulsory","DepartureScreens, Announcements, ArrivalScreens",,"Y","Being staffed may mean there is only staff in the ticket office, who may not alw","Y","On way in to access trains","TicketMachine","Y","N","N","NotAvailable","N",,"N","N","NotAvailable","N",,,,,,"N",,,,,,"N",,,,,,,"Y","Phone customer services 0845 000 2222 to reclaim lost property",,,"N","Y",,,"Y","on platforms 1, 2, 3 and 4","N","Buffet","Y","Y",,"Y",,"N","Y","CardsAndCoins",,"N",,"N","N",,"N",,"N",,"N",,"Y",,,,,,"Y","Y","<p>booking hall/ car park entrance</p>","Y","Counters can be raised or lowered to suit all customers","N","Y","<p>Accessible taxis are available</p>","<p>Public telephones are not accessible</p>",,"Y",,"<p>Access to platforms via lifts in the subway, accessible via steep ramp. Lifts to platforms are not large enough to accommodate some mobility scooters. Please check with the station.</p>","Y",,,,"Y",,"Y",33,"Yes","Y","downside car park and ramp","You may leave your cycle in the rack provided at the car park entrance, however you do so at your own risk.","Stands",,,"There is a taxi rank at the front of the station","<p>Information to plan your onward journey is available in a printable format&nbsp;<a href=""http://www.nationalrail.co.uk/posters/FAV.pdf"">here</a></p>",,,,,,,"SE",,"EC10A0F9318A498882E80873140D5884"
"FKC","Folkestone Central","cevans","23/08/2013",503500,"FOLKESTONE CTL","Station Approach","FOLKESTONE","Kent",,,"CT19 5HB",1.1694923026,51.0828863132,"SE","fullTime","Y",,"Staff may not always be available during staffing times to provide assistance and booking assistance, if required,in advance is advised although not compulsory","DepartureScreens, Announcements, ArrivalScreens",,"Y","Being staffed may mean there is only staff in the ticket office, who may not alw","Y","<p>On way in to access trains</p>","TicketMachine","Y","N","N","NotAvailable","N",,"N","N","NotAvailable","N",,,,,,"N",,,,,,"N",,,,,,,"Y",,,,"N","Y",,,"Y",,"N","Buffet","Y","Y",,"N",,"N","Y","CardsAndCoins","<p><a href=""http://btopenzone.hotspot-directory.com/results.php?txtQuick=CT19 5HB&amp;z=9&amp;radRoaming=1"" target=""_blank"">Find WiFi Hotspots around Folkestone Central station</a></p>","N",,"N","N",,"N",,"N",,"N",,"N",,,,,,"Y","Y","<p>booking hall</p>","Y",,"Y","Y","<p>Accessible taxis are available</p>","<p>Public telephones are not accessible</p>",,"Y",,"<p>Step free access to all platforms. Ticket Office and Car Park are step free.</p>","Y",,,,"Y",,"Y",23,"Yes","Y","front of station, by car park","<p>Secure cycle storage is available at the entrance to the car park. Please ask staff for details.</p>","Stands",,,"<p>There is a taxi rank situated near the front of the station</p>","<p>Information to plan your onward journey is available in a printable format&nbsp;<a href=""http://www.nationalrail.co.uk/posters/FKC.pdf"">here</a></p>",,,,,,,"SE",,"80264508E36141D2BC9AD892811E8D5B"
"FKW","Folkestone West","cevans","23/08/2013",502700,"FOLKESTONE WEST","Station Approach","off Shorncliffe Road","FOLKESTONE","Kent",,"CT20 3PA",1.1539129178,51.0845853804,"SE","partTime","Y",,"Staff may not always be available during staffing times to provide assistance and booking assistance, if required,in advance is advised although not compulsory","ArrivalScreens",,"Y","Being staffed may mean there is only staff in the ticket office, who may not always be available to assist - booking is recommended","Y",,"NotAvailable","N","N","N","NotAvailable","N",,"N","N","NotAvailable","N",,,,,,"N",,,,,,"N",,,,,,,"Y","Phone customer services 0845 000 2222 to reclaim lost property",,,"N","Y",,,"Y","platform 1","N",,"N","Y",,"N",,"N","Y","CardsAndCoins","<a href='http://btopenzone.hotspot-directory.com/results.php?txtQuick=CT20 3PA&z=9&radRoaming=1' target='_blank'>Find WiFi Hotspots around Folkestone West station</a>","N",,"N","N",,"N",,"N",,"N",,"N",,,,,,"Y","Y",,"N",,"N","Y","<p>Accessible taxis are not available</p>","<p>Public telephones are not accessible</p>",,"Y",,"<p>Ticket Office and Car Park are step free. No step free interchange.</p>.","Y",,,,"Y",,"N",20,"No","Y",,,"Stands",,,,"<p>Information to plan your onward journey is available in a printable format&nbsp;<a href=""http://www.nationalrail.co.uk/posters/FKW.pdf"">here</a></p>",,,,,,,"SE",,"D2E2B4C8038C48EBBC9499E8E1BF9065"
"FRT","Frant","cplewa","21/11/2013",521800,"FRANT","Bells Yew Green","TUNBRIDGE WELLS","East Sussex",,,"TN3 9BJ",0.2945566996,51.1040206769,"SE","partTime","Y",,"Staff may not always be available during staffing times to provide assistance and booking assistance, if required,in advance is advised although not compulsory","ArrivalScreens",,"Y","Being staffed may mean there is only staff in the ticket office, who may not always be available to assist - booking is recommended","Y",,"NotAvailable","N","N","N","NotAvailable","N",,"N","N","NotAvailable","N",,,,,,"N",,,,,,"N",,,,,,,"Y","Phone customer services 0845 000 2222 to reclaim lost property",,,"N","Y",,,"Y","waiting shelters on platform","N",,"N","N",,"N",,"N","Y",,"<a href='http://btopenzone.hotspot-directory.com/results.php?txtQuick=TN3 9BJ&z=9&radRoaming=1' target='_blank'>Find WiFi Hotspots around Frant station</a>","N",,"N","N",,"N",,"N",,"N",,"N",,,,,,"N","Y",,"N",,"N","Y","<p>Accessible taxis are not available</p>","<p>Public telephones are not accessible</p>","The nearest station(s) with more facilities than Frant are: <ul><li>Tunbridge Wells<li>Wadhurst</ul>","N",,"Platform 1 suitable for wheelchair access. Nearest alternative Station is Tunbridge Wells.","N",,,,"N",,"N",22,"No","Y",,,"Stands",,,,"<p>Information to plan your onward journey is available in a printable format&nbsp;<a href=""http://www.nationalrail.co.uk/posters/FRT.pdf"">here</a></p>",,,,,,,"SE",,"A83110FA4D724881AD21419CFD366115"
"GLM","Gillingham (Kent)","cevans","23/08/2013",516900,"GILLINGHAM KENT","Railway Street","GILLINGHAM","Kent",,,"ME7 1XE",0.5505138282,51.386721664,"SE","fullTime","Y",,"Staff may not always be available during staffing times to provide assistance and booking assistance, if required,in advance is advised although not compulsory","DepartureScreens, Announcements, ArrivalScreens",,"Y","Being staffed may mean there is only staff in the ticket office, who may not alw","Y","<p>On way in to access trains</p>","TicketMachine","Y","N","N","NotAvailable","N",,"N","N","NotAvailable","N",,,,,,"N",,,,,,"N",,,,,,,"Y",,,,"N","Y",,,"Y","on platform 1/2 and 3","N","Coffee shop","Y","Y",,"Y",,"N","Y","CardsAndCoins","<a href='http://btopenzone.hotspot-directory.com/results.php?txtQuick=ME7 1XE&z=9&radRoaming=1' target='_blank'>Find WiFi Hotspots around Gillingham (Kent) station</a>","N",,"N","N",,"N",,"Y","Located outside main entrance","N",,"N",,,,,,"Y","Y","Booking hall","Y",,"Y","Y","<p>Accessible taxis are available</p>","<p>Public telephones are not accessible</p>",,"N",,"Access to all platforms and interchange via lifts","Y",,,,"Y",,"Y",10,"Yes","Y","overbridge on upside",,"Stands",,,"<p>side of station, station road</p>","<p>Information to plan your onward journey is available in a printable format&nbsp;<a href=""http://www.nationalrail.co.uk/posters/GLM.pdf"">here</a></p>",,,,,,,"SE",,"6416D0363AFB4F6BB605F48D320FF6D5"
"GRV","Gravesend","kdaniels","25/11/2013",517200,"GRAVESEND","Rathmore Road","GRAVESEND","Kent",,,"DA11 0HP",0.3666464806,51.4413499308,"SE","fullTime","Y",,"Staff may not always be available during staffing times to provide assistance and booking assistance, if required,in advance is advised although not compulsory","DepartureScreens, Announcements",,"Y","Being staffed may mean there is only staff in the ticket office, who may not alw","Y","On way in to access trains","TicketMachine","Y","N","N","NotAvailable","N",,"N","N","NotAvailable","N",,,,,,"N",,,,,,"N",,,,,,,"N","Phone customer services 0845 000 2222 to reclaim lost property",,,"N","Y",,,"Y","on platform 1","N",,"Y","Y",,"N",,"N","Y","CardsAndCoins","<a href='http://btopenzone.hotspot-directory.com/results.php?txtQuick=DA11 0HP&z=9&radRoaming=1' target='_blank'>Find WiFi Hotspots around Gravesend station</a>","N",,"N","N",,"N",,"Y",,"N",,"Y",,,,,,"Y","Y","booking hall - downside TVM to be moved into booking hall from platform 2","Y","Counters can be raised or lowered to suit all customers","Y","Y","<p>Accessible taxis are not available</p>","<p>Public telephones are not accessible</p>",,"Y",,"Suitable for wheelchair access to both platforms but no step free interchange.","Y",,,,"N",,"Y",90,"Yes","Y","both sides of station",,"Lockers, Wheel Racks",,,"side of station in Roathmoor Road","<p>Information to plan your onward journey is available in a printable format&nbsp;<a href=""http://www.nationalrail.co.uk/posters/GRV.pdf"">here</a></p>",,,,,,"<p>Network Rail have recently carried out a &#163;19 million upgrade to this station. You can find more info on the changes that were made here: <a href=""http://www.southeasternrailway.co.uk/gravesend"" target=""_blank"">www.southeasternrailway.co.uk/gravesend</a> </p>","SE",,"B3C89CBC189F429ABC24F468E64548B9"
"GNH","Greenhithe","swhitworth","05/08/2013",513800,"GREENHITHE","Station Road","GREENHITHE","Kent",,,"DA9 9NQ",0.2788568068,51.4507614631,"SE","partTime","Y",,"Staff may not always be available during staffing times to provide assistance and booking assistance, if required,in advance is advised although not compulsory","DepartureScreens, Announcements",,"Y","Being staffed may mean there is only staff in the ticket office, who may not always be available to assist - booking is recommended","Y","<p>On way in to access trains</p>","TicketMachine","Y","N","N","NotAvailable","N",,"N","N","NotAvailable","N",,,,,,"N",,,,,,"N",,,,,,,"Y",,,,"N","Y",,,"N","Only available when staff present","N",,"N","N",,"N",,"N","Y","CardsAndCoins","<a href='http://btopenzone.hotspot-directory.com/results.php?txtQuick=DA9 9NQ&z=9&radRoaming=1' target='_blank'>Find WiFi Hotspots around Greenhithe for Bluewater station</a>","N",,"N","N",,"N",,"N",,"N","Flower stall","Y",,,,,,"Y","Y","Station forecourt","Y","Counters can be raised or lowered to suit all customers","Y","Y","<p>Accessible taxis are available</p>","<p>Public telephones are accessible</p>","The nearest station(s) with more facilities than Greenhithe for Bluewater are: <ul><li>Swanscombe<li>Dartford</ul>","N",,"<p>Access to both Platforms via lifts through the ticket office side of the station.</p>","Y",,,,"N",,"N",0,"No","Y",,,,,,,"<p>Information to plan your onward journey is available in a printable format&nbsp;<a href=""http://www.nationalrail.co.uk/posters/GNH.pdf"">here</a></p>",,,,,,,"SE",,"23CE4E35F42C482887E746286CBC5FB9"
"GNW","Greenwich","cplewa","21/11/2013",514600,"GREENWICH","Greenwich High Road","LONDON","London",,,"SE10 8JQ",-0.0142096435,51.4778384753,"SE","fullTime","Y",,"Staff may not always be available during staffing times to provide assistance and booking assistance, if required,in advance is advised although not compulsory","DepartureScreens, Announcements, ArrivalScreens","On platform","Y","Being staffed may mean there is only staff in the ticket office, who may not alw","Y","<p>On way in to access trains</p>","TicketMachine","Y","Y","Y","TicketMachine","Y","Oyster cards with a pre-loaded deposit only are available from ticket office. Top-up only from self-service ticket machine(s)","N","N","NotAvailable","N",,"Zone 2/3",,,,"Y",,,,,,"N",,,,,,,"Y",,,,"N","Y",,,"Y","in booking hall","N","Caf&eacute;","Y","Y",,"Y",,"N","Y","CardsAndCoins","<a href='http://btopenzone.hotspot-directory.com/results.php?txtQuick=SE10 8JQ&z=9&radRoaming=1' target='_blank'>Find WiFi Hotspots around Greenwich station</a>","N",,"N","N",,"N",,"N",,"N",,"Y",,,,,,"Y","Y",,"Y",,"N","Y","<p>Accessible taxis are not available</p>","<p>Public telephones are not accessible</p>",,"Y",,"Platforms step free via ramp, lifts, underpass. Ticket Office and Car Park are step free.","Y",,,,"Y",,"Y",30,"Yes","Y","Platform 2 London end",,"Stands",,,,"<p>Information to plan your onward journey is available in a printable format&nbsp;<a href=""http://www.nationalrail.co.uk/posters/GNW.pdf"">here</a></p>",,,,,,,"SE",,"2DF5B40A734B4ACE8CD4AFA6347DC074"
"GRP","Grove Park","cevans","23/08/2013",513900,"GROVE PARK","Baring Road","LONDON","London",,,"SE12 0DZ",0.0225782659,51.4304457502,"SE","fullTime","Y",,"Staff may not always be available during staffing times to provide assistance and booking assistance, if required,in advance is advised although not compulsory","DepartureScreens, Announcements","On platform","Y","Being staffed may mean there is only staff in the ticket office, who may not always be available to assist - booking is recommended","Y","<p>On way in to access trains</p>","TicketMachine","Y","Y","Y","TicketMachine","Y","Oyster cards with a pre-loaded deposit only are available from ticket office. Top-up only from self-service ticket machine(s)","N","N","NotAvailable","N",,"Zone 4",,,,"Y",,,,,,"N",,,,,,,"Y","Phone customer services 0845 000 2222 to reclaim lost property",,,"N","Y",,,"Y","platforms 2/3 and 4/5","N",,"Y","Y",,"N",,"N","Y","CardsAndCoins","<a href='http://btopenzone.hotspot-directory.com/results.php?txtQuick=SE12 0DZ&z=9&radRoaming=1' target='_blank'>Find WiFi Hotspots around Grove Park station</a>","N",,"N","N",,"N",,"Y",,"N",,"Y",,,,,,"Y","Y","booking hall","Y","Counters can be raised or lowered to suit all users","Y","Y","<p>Accessible taxis are not available</p>","<p>Public telephones are not accessible</p>",,"Y",,"Platform 1 ( to travel to Bromley North) is not accessible but 2-5 are. Ticket Office is step free, no car park.","N",,,,"N",,"N",20,"Yes","Y","Platforms 2 & 3",,"Stands",,,,"<p>Information to plan your onward journey is available in a printable format&nbsp;<a href=""http://www.nationalrail.co.uk/posters/GRP.pdf"">here</a></p>",,,,,,,"SE",,"600489A6843D494CB5F847AB9437F310"
"HAI","Halling","chrystad","20/03/2013",517300,"HALLING","High Street","HALLING","Kent",,,"ME1 1BN",0.4449369097,51.3524767391,"SE","unstaffed","Y",,"Unstaffed station","ArrivalScreens","On platform","Y",,"N",,"NotAvailable","N","N","N","NotAvailable","N",,"N","N","NotAvailable","N",,,,,,"N",,,,,,"N",,,"0845 000 2222",,,,"Y","Phone customer services 0845 000 2222 to reclaim lost property",,,"N","Y",,,"N",,"N",,"N","N",,"N",,"N","Y",,"<a href='http://btopenzone.hotspot-directory.com/results.php?txtQuick=ME1 1BN&z=9&radRoaming=1' target='_blank'>Find WiFi Hotspots around Halling station</a>","N",,"N","N",,"N",,"N",,"N",,"N",,,,,,"N","Y",,"N","Unmanned Station","N","N","<p>Accessible taxis are not available</p>","<p>Public telephones are not accessible</p>","The nearest station(s) with more facilities than Halling are: <ul><li>Snodland</ul>","N",,"Platform 1 only, 2 is via footbridge. No car park.","N",,,,"Y",,"N",,"No","Y",,,,,,,"<p>Information to plan your onward journey is available in a printable format&nbsp;<a href=""http://www.nationalrail.co.uk/posters/HAI.pdf"">here</a></p>",,,,,,,"SE",,"36DF4A2F4CC94D6FA81ECEE055961D88"
"HRM","Harrietsham","welsbys","24/04/2013",514000,"HARRIETSHAM","Station Road","MAIDSTONE","Kent",,,"ME17 1JA",0.6724101467,51.2448281449,"SE","partTime","Y",,"Staff may not always be available during staffing times to provide assistance and booking assistance, if required,in advance is advised although not compulsory","DepartureScreens",,"Y","Being staffed may mean there is only staff in the ticket office, who may not always be available to assist - booking is recommended","Y",,"NotAvailable","N","N","N","NotAvailable","N",,"N","N","NotAvailable","N",,,,,,"N",,,,,,"N",,,"0845 000 2222",,,,"Y","Phone customer services 0845 000 2222 to reclaim lost property",,,"N","Y",,,"N","Only available when staff present","N",,"N","N",,"N",,"N","N",,"<a href='http://btopenzone.hotspot-directory.com/results.php?txtQuick=ME17 1JA&z=9&radRoaming=1' target='_blank'>Find WiFi Hotspots around Harrietsham station</a>","N",,"N","N",,"N",,"N",,"N",,"N",,,,,,"N","Y",,"N",,"N","Y","<p>Accessible taxis are not available</p>","<p>Public telephones are not accessible</p>",,"N",,"Curb to upside, downside via footbridge. Kerb to ticket office, car park is step free.","N",,,,"Y",,"Y",0,"No","Y",,,,,,,"<p>Information to plan your onward journey is available in a printable format&nbsp;<a href=""http://www.nationalrail.co.uk/posters/HRM.pdf"">here</a></p>",,,,,,,"SE",,"33FD502D29D34C1285BCABC61AA1C694"
"HGS","Hastings","cevans","23/08/2013",521900,"HASTINGS.","Station Approach","Havelock Road","HASTINGS","East Sussex",,"TN34 1BA",0.5764614548,50.8575900298,"SE","fullTime","Y",,"Staff may not always be available during staffing times to provide assistance and booking assistance, if required,in advance is advised although not compulsory","DepartureScreens, Announcements, ArrivalScreens",,"Y","Being staffed may mean there is only staff in the ticket office, who may not always be available to assist - booking is recommended","Y","<p>On way in to access trains</p>","TicketMachine","Y","N","N","NotAvailable","N",,"N","N","NotAvailable","N",,,,,,"N","<p>TEST</p>",,,,,"N",,,"0845 000 2222",,,,"Y",,,,"N","Y",,,"Y","on platforms","N","Coffee shop","Y","Y",,"Y",,"N","Y","CardsAndCoins","<a href='http://btopenzone.hotspot-directory.com/results.php?txtQuick=TN34 1BA&z=9&radRoaming=1' target='_blank'>Find WiFi Hotspots around Hastings station</a>","N",,"N","N",,"N",,"N",,"N",,"Y",,,,,,"Y","Y","<p>booking hall</p>","Y",,"Y","Y","<p>Accessible taxis are available</p>","<p>Public telephones are not accessible</p>",,"Y",,"<p>Ticket Office and Car Park are step free. Access to all platforms via Lift.</p>","Y",,,,"Y",,"Y",31,"No","Y","outside station, car park",,"Stands",,,"<p>outside station front</p>","<p>Information to plan your onward journey is available in a printable format&nbsp;<a href=""http://www.nationalrail.co.uk/posters/HGS.pdf"">here</a></p>",,,,,,,"SE",,"16568B97C9A64A78BFF0661B05A8905E"
"HYS","Hayes (Kent)","cevans","23/08/2013",505000,"HAYES (KENT)","Station Approach","HAYES","Greater London",,,"BR2 7EN",0.0101097554,51.3758024406,"SE","partTime","Y",,"Staff may not always be available during staffing times to provide assistance and booking assistance, if required,in advance is advised although not compulsory","DepartureScreens, Announcements","<p>On platform</p>","Y","Being staffed may mean there is only staff in the ticket office, who may not always be available to assist - booking is recommended","Y","<p>On way in to access trains</p>","TicketMachine","Y","Y","Y","TicketMachine","Y","Oyster cards with a pre-loaded deposit only are available from ticket office. Top-up only from self-service ticket machine(s)","N","N","NotAvailable","N",,"Zone 5",,,,"Y",,,,,,"N",,,,,,,"Y",,,,"N","Y",,,"N",,"N","Food outlet (Seating unavailable)","Y","N",,"N",,"N","N","CardsAndCoins","<p><a href=""http://btopenzone.hotspot-directory.com/results.php?txtQuick=BR2 7EN&amp;z=9&amp;radRoaming=1"" target=""_blank"">Find WiFi Hotspots around Hayes (Kent) station</a></p>","N",,"N","N",,"N",,"N",,"N",,"Y",,,,,,"Y","Y","<p>booking hall</p>","Y",,"Y","Y","<p>Accessible taxis are not available</p>","<p>Public telephones are not accessible</p>",,"N",,"<p>Access to all platforms. Long route round station from car park. Ticket Office and Car Park are step free.</p>","Y",,,,"N",,"N",40,"Yes","Y","on platform island",,"Stands",,,,"<p>Information to plan your onward journey is available in a printable format&nbsp;<a href=""http://www.nationalrail.co.uk/posters/HYS.pdf"">here</a></p>",,,,,,,"SE",,"0A463017FBA341C39E0F64EC7F6A7647"
